6
0 0.000000000000e+00
-1.9686459796289997 -0.25424163454749066 -4.562335038048771
-3.2077484049396716 0.37128651317205064 6.767320958580062
-1.4658624531860813 4.840538136584073 4.796382955873894
6
6 1.800000000000e-01
1.1821690361900854 -1.8490980170637512 -4.833623555850807
-0.8815868472630133 1.671933859281708 4.471323160051745
1.8708152702442526 -2.14527755675616 -1.2502053909728834
-1.9686476256673888 -0.254240803697082 -4.5623349714604915
-3.2077484442195185 0.37128651304317134 6.7673211366338375
-1.4658625371541723 4.84053868509598 4.796383157605938
6
7 2.100000000000e-01
1.1821691011677515 -1.84909804740595 -4.833623633140607
-0.8815868786313332 1.6719338802425503 4.471323298615913
1.8708157002015453 -2.1452777529588656 -1.2502034984573258
-1.9686495683020742 -0.2542398231127114 -4.562334892634345
-3.207748490941108 0.37128651238516863 6.767321346843193
-1.4658626362827802 4.8405393336594384 4.796383395186087
6
8 2.400000000000e-01
1.1821691738054225 -1.8490980812868498 -4.833623719096689
-0.8815869144148093 1.6719339036473753 4.471323456217184
1.870816195311493 -2.1452779786696445 -1.25020131781976
-1.9686518063085128 -0.2542386934021149 -4.562334801502303
-3.207748545255616 0.37128651095237836 6.767321589111753
-1.4658627505216382 4.840540082433183 4.796383668217498
6
9 2.700000000000e-01
1.1821692532073684 -1.8490981182672785 -4.833623812454829
-0.8815869544664209 1.671933929214803 4.471323632029744
1.8708167551884023 -2.1452782336182663 -1.2501988501813608
-1.9686543382769692 -0.25423741526392407 -4.562334697990664
-3.207748607336899 0.37128650846644357 6.767321863335582
-1.4658628798134876 4.840540931594849 4.796383976257975
6
10 3.000000000000e-01
1.1821693384245682 -1.8490981578791508 -4.833623911867652
-0.8815869986344228 1.6719339566532483 4.471323825197549
1.8708173794065177 -2.1452785175118234 -1.2501960967763077
-1.9686571626257425 -0.25423598948199744 -4.5623345820219505
-3.207748677379598 0.37128650461877216 6.767322169403185
-1.465863024094456 4.840541881335299 4.796384318816191
6
11 3.300000000000e-01
1.182169428473042 -1.8490981996354843 -4.8336240159292005
-0.8815870467651806 1.671933985666025 4.471324034841877
1.870818067503235 -2.1452788300328414 -1.2501930589480077
-1.9686602775841595 -0.2542344169290105 -4.562334453516795
-3.2077487555953628 0.371286499072804 6.76732250719929
-1.4658631832938671 4.8405429318605115 4.79638469536302
6
12 3.600000000000e-01
1.1821695223529354 -1.8490982430419265 -4.8336241232051735
-0.8815870987056261 1.671934015956067 4.471324260085893
1.870818818978154 -2.145279170835501 -1.2501897381617542
-1.968663681179346 -0.2542326985817627 -4.562334312401496
-3.2077488422147393 0.37128649146703424 6.767322876601065
-1.4658633573340534 4.840544083378359 4.796385105331545
6
13 3.900000000000e-01
1.1821696190674182 -1.8490982876045032 -4.8336242322650484
-0.8815871543038256 1.671934047228389 4.471324500052766
1.8708196332900575 -2.145279539553195 -1.2501861360345858
-1.9686673712003226 -0.25423083553648407 -4.5623341586080235
-3.2077489374833927 0.3712864814178486 6.767323277476228
-1.4658635461295992 4.8405453360986 4.796385548118945
6
14 4.200000000000e-01
1.1821697176396908 -1.8490983328398227 -4.83362434169342
-0.8815872134108685 1.6719340791932955 4.47132475388267
1.8708205098504846 -2.145279935787191 -1.2501822543740253
-1.968671345179107 -0.2542288290209298 -4.562333992085357
-3.2077490416545458 0.37128646852311337 6.7673237096868295
-1.4658637495875304 4.840546690229103 4.796386023092159
6
15 4.500000000000e-01
1.1821698171286694 -1.8490983782805552 -4.833624450125905
-0.881587275881624 1.6719341115671387 4.471325020732787
1.8708214480190073 -2.1452803591104113 -1.2501780952077493
-1.9686756003680366 -0.2542266804009939 -4.562333812791921
-3.207749154987091 0.3712864523648211 6.767324173081693
-1.4658639676059901 4.8405481459626225 4.796386529589786
6
16 4.800000000000e-01
1.1821699166412696 -1.849098423483749 -4.833624556256704
-0.8815873415745515 1.6719341440747746 4.471325299781086
1.870822447102096 -2.1452808090712105 -1.2501736608028622
-1.9686801337246536 -0.2542243911888352 -4.5623336207125975
-3.2077492777455907 0.3712864325126811 6.76732466750208
-1.4658642000746187 4.840549703478681 4.796387066925853
6
17 5.100000000000e-01
1.1821700153450672 -1.8490984680359326 -4.833624658861274
-0.8815874103532129 1.6719341764501296 4.4713255902357725
1.8708235063497183 -2.145281285182041 -1.250168953681392
-1.9686849419022523 -0.2542219630511922 -4.562333415849277
-3.207749410188936 0.37128640852695427 6.7673251927665765
-1.4658644468734188 4.840551362936015 4.796387634391713
6
18 5.400000000000e-01
1.1821701124768011 -1.849098511558215 -4.833624756811449
-0.8815874820853271 1.671934208436201 4.471325891333396
1.8708246249553393 -2.145281786930785 -1.2501639766369215
-1.968690021238543 -0.2542193978131624 -4.562333198230305
-3.207749552574131 0.37128637996223196 6.7673257486862095
-1.4658647078733216 4.840553124470685 4.796388231256043
6
19 5.700000000000e-01
1.1821702073512577 -1.8490985537102573 -4.833624849090556
-0.8815875566427709 1.6719342397863795 4.471326202340744
1.8708258020536532 -2.145282313775093 -1.2501587327515935
-1.968695367751874 -0.25421669746009196 -4.5623329679067055
-3.20774970514495 0.3712863463700823 6.767326335043663
-1.4658649829358101 4.840554988186628 4.796388856772401
6
20 6.000000000000e-01
1.1821702993650467 -1.8490985941923486 -4.833624934789636
-0.8815876339023342 1.6719342702636937 4.471326522552947
1.8708270367186943 -2.1452828651423763 -1.250153225408018
-1.968700977145007 -0.2542138641354974 -4.562332724961624
-3.207749868139498 0.37128630730188417 6.767326951606497
-1.4658652719125416 4.84055695416132 4.796389510179226
6
21 6.300000000000e-01
1.1821703880011392 -1.849098632746541 -4.833625013122564
-0.8815877137443972 1.6719342996406203 4.471326851297264
1.8708283279661044 -2.145283440431703 -1.2501474582875705
-1.9687068448202387 -0.25421090013501785 -4.562332469500887
-3.2077500417713147 0.37128626231241824 6.767327598119602
-1.4658655746459122 4.840559022438228 4.796390190707402
6
22 6.600000000000e-01
1.1821704728288667 -1.8490986691583509 -4.833625083426044
-0.8815877960534976 1.671934327699652 4.4713271879311876
1.870829674755211 -2.1452840390175734 -1.2501414353611326
-1.9687129658850677 -0.2542078079001796 -4.562332201658663
-3.2077502262426005 0.3712862109611893 6.767328274305187
-1.465865890969437 4.840561193021127 4.796390897574579
6
23 6.900000000000e-01
1.1821705535039206 -1.8490987032558135 -4.833625145163397
-0.8815878807177637 1.6719343542317846 4.471327531842446
1.8708310759929967 -2.145284660248032 -1.2501351608749187
-1.968719335184322 -0.2542045900072463 -4.562331921597471
-3.2077504217328787 0.37128615281563904 6.767328979857115
-1.465866220708128 4.840563465887343 4.796391629998413
6
24 7.200000000000e-01
1.1821706297666534 -1.8490987349087262 -4.8336251979113225
-0.8815879676289141 1.6719343790376526 4.471327882447115
1.8708325305382556 -2.145285303454116 -1.250128639333847
-1.9687259473209433 -0.2542012491549358 -4.562331629504392
-3.2077506283952184 0.3712860874524687 6.767329714448465
-1.4658665636783035 4.840565840966957 4.796392387190887
6
25 7.500000000000e-01
1.1821707014371627 -1.8490987640269492 -4.833625241365575
-0.8815880566816913 1.6719344019258267 4.471328239187725
1.870834037206697 -2.1452859679422955 -1.250121875482075
-1.9687327966767756 -0.25419778815213695 -4.5623313255967455
-3.2077508463619 0.3712860144599071 6.767330477727747
-1.4658669196889118 4.840568318163592 4.796393168362097
6
26 7.800000000000e-01
1.1821707684115135 -1.8490987905579483 -4.833625275335292
-0.8815881477738607 1.6719344227135702 4.471328601537041
1.8708355947775572 -2.1452866530095926 -1.2501148742772994
-1.96873987745036 -0.25419420990335895 -4.562331010112637
-3.2077510757406373 0.371285933439222 6.767331269315127
-1.4658672885407762 4.840570897335517 4.796393972725915
6
27 8.100000000000e-01
1.1821708306558798 -1.8490988144845268 -4.833625299725988
-0.881588240806779 1.671934441226272 4.47132896898673
1.8708372019985149 -2.145287357937911 -1.2501076408663778
-1.9687471836720514 -0.2541905173955028 -4.5623306833185175
-3.2077513166107994 0.37128584400547604 6.767332088809982
-1.4658676700288613 4.840573578310768 4.796394799499995
6
28 8.400000000000e-01
1.1821708881999304 -1.8490988358219915 -4.8336253145414405
-0.88158833568407 1.671934457296692 4.471329341062466
1.870838857593816 -2.145288081995928 -1.2501001805571734
-1.968754709247483 -0.2541867136816101 -4.562330345501625
-3.2077515690252985 0.37128574578960594 6.767332935787124
-1.4658680639413288 4.840576360881476 4.79639564790955
6
29 8.700000000000e-01
1.1821709411307812 -1.849098854614373 -4.833625319870468
-0.8815884323123812 1.6719344707653372 4.47132971730694
1.8708405602688092 -2.1452888244504282 -1.2500924987924753
-1.9687624479764636 -0.25418280186801273 -4.562329996971876
-3.2077518330105907 0.3712856384376659 6.7673338098024685
-1.4658684700606712 4.840579244805756 4.796396517185461
6
30 9.000000000000e-01
1.182170989585438 -1.8490988709315912 -4.8336253158755875
-0.8815885306006278 1.6719344814798953 4.471330097289291
1.8708423087178825 -2.145289584564419 -1.250084601123165
-1.968770393586992 -0.25417878509940384 -4.5623296380656395
-3.207752108566676 0.37128552161290657 6.767334710383582
-1.4658688881644681 4.840582229809597 4.796397406569947
6
31 9.300000000000e-01
1.1821710337445583 -1.8490988848660537 -4.833625302787343
-0.8815886304603708 1.6719344892944799 4.47133048059945
1.8708441016297552 -2.1452903615952383 -1.2500764931808155
-1.9687785397579343 -0.2541746665456101 -4.562329269134406
-3.2077523956689875 0.37128539499501956 6.767335637048586
-1.4658693180251958 4.840585315586862 4.796398315310899
6
32 9.600000000000e-01
1.1821710738264055 -1.8490988965300104 -4.833625280896756
-0.8815887318054384 1.6719344940694398 4.471330866844354
1.870845937693524 -2.145291154807783 -1.2500681806525573
-1.9687868801435904 -0.2541704493883634 -4.562328890550453
-3.2077526942627244 0.37128525828127074 6.767336589287254
-1.46586975941193 4.8405885018087424 4.796399242671322
6
33 9.900000000000e-01
1.1821711100798564 -1.8490989060513954 -4.833625250540196
-0.8815888345511711 1.6719344956711717 4.471331255655506
1.8708478156039554 -2.1452919634688383 -1.250059669256324
-1.968795408402039 -0.25416613680977357 -4.5623285027049505
-3.207753004274186 0.3712851111857444 6.76733756657802
-1.465870212089211 4.840591788110517 4.796400187929342
6
34 1.020000000000e+00
1.1821711427798665 -1.8490989135723166 -4.833625212097497
-0.8815889386153656 1.6719344939711742 4.471331646675748
1.8708497340671533 -2.145292786848971 -1.2500509647177964
-1.9688041182140361 -0.2541617319804231 -4.562328106007972
-3.2077533256032176 0.3712849534397217 6.767338568386095
-1.4658706758191227 4.840595174110463 4.79640115037253
6
35 1.050000000000e+00
1.1821711722214217 -1.8490989192458414 -4.8336251659844
-0.881589043916764 1.671934488845859 4.4713320395649285
1.8708516918049078 -2.145293624228194 -1.2500420727486723
-1.9688130033094706 -0.25415723804972956 -4.562327700880925
-3.2077536581250974 0.3712847847914909 6.767339594159675
-1.465871150361291 4.840598659398511 4.796402129305469
6
36 1.080000000000e+00
1.18217119871576 -1.8490989232335413 -4.8336251126393215
-0.8815891503759974 1.6719344801763623 4.471332434001795
1.870853687558094 -2.1452944748959717 -1.2500329990266335
-1.968822057471143 -0.2541526581368749 -4.562327287762225
-3.207754001696206 0.3712846050055922 6.767340643335625
-1.4658716354732644 4.840602243547581 4.796403124044077
6
37 1.110000000000e+00
1.1821712225871583 -1.849098925704736 -4.833625052530913
-0.8815892579148314 1.671934467848167 4.471332829674543
1.8708557200915865 -2.145295338154994 -1.2500237491779618
-1.9688312745650032 -0.2541479953219238 -4.562326867101629
-3.207754356152136 0.3712844138628174 6.767341715341354
-1.4658721309110796 4.840605926109808 4.79640413392695
6
38 1.140000000000e+00
1.1821712441687757 -1.8490989268334697 -4.833624986142944
-0.8815893664563541 1.671934451750913 4.471333226288373
1.8708577881965278 -2.145296213317402 -1.2500143287612864
-1.9688406485495955 -0.25414325263920945 -4.562326439364009
-3.2077547213076967 0.3712842111592651 6.76734280959294
-1.4658726364303944 4.84060970662221 4.796405158304024
6
39 1.170000000000e+00
1.1821712638005735 -1.8490989267979427 -4.833624913968634
-0.8815894759251655 1.6719344317785865 4.471333623557939
1.8708598906931622 -2.145297099712342 -1.2500047432534118
-1.9688501734855115 -0.2541384330718536 -4.562326005019906
-3.2077550969587953 0.37128399670671847 6.767343925502679
-1.465873151785734 4.840613584604797 4.796406196546017
6
40 1.200000000000e+00
1.182171281827427 -1.8490989257791914 -4.833624836520097
-0.8815895862468102 1.67193440782952 4.471334021214899
1.8708620264331028 -2.14529799667652 -1.2499949980370337
-1.9688598435448355 -0.25413353954515217 -4.56232556455498
-3.207755482888115 0.37128377033113374 6.767345062473415
-1.4658736767318115 4.840617559570018 4.796407248036881
6
41 1.230000000000e+00
1.1821712985978017 -1.849098923960141 -4.833624754313231
-0.8815896973489118 1.6719343798062043 4.47133441900225
1.8708641943010331 -2.14529890356554 -1.2499850983903464
-1.9688696530224843 -0.2541285749241191 -4.56232511845867
-3.207755878859439 0.3712835318730181 6.767346219906104
-1.4658742110237186 4.840621631015207 4.796408312183241
6
42 1.260000000000e+00
1.1821713144620525 -1.8490989215256068 -4.833624667871489
-0.8815898091600386 1.6719343476154755 4.471334816679997
1.870866393216219 -2.1452998197520126 -1.2499750494789164
-1.9688795963418764 -0.25412354200895043 -4.562324667231755
-3.207756284623324 0.37128328118591775 6.767347397194146
-1.465874754416547 4.840625798426358 4.79640938840306
6
43 1.290000000000e+00
1.18217132977148 -1.849098918660593 -4.8336245777239935
-0.8815899216110267 1.6719343111688945 4.471335214017594
1.8708686221336417 -2.1453007446217764 -1.249964856347745
-1.9688896680624899 -0.25411844353256824 -4.5623242113768985
-3.207756699917098 0.371283018136418 6.7673485937366085
-1.4658753066659544 4.840630061283797 4.796410476133202
6
44 1.320000000000e+00
1.1821713448785176 -1.8490989155506707 -4.833624484401757
-0.8815900346342239 1.6719342703821796 4.47133561079961
1.8708708800443767 -2.1453016775757887 -1.249954523915223
-1.9688998628779741 -0.25411328215854145 -4.56232375140622
-3.207757124464861 0.37128274260357635 6.767349808923108
-1.465875867528923 4.840634419058399 4.796411574827533
6
45 1.350000000000e+00
1.1821713601355992 -1.8490989123816 -4.833624388443355
-0.8815901481636788 1.671934225176529 4.471336006829516
1.870873165976727 -2.145302618030124 -1.249944056969538
-1.9689101756199276 -0.25410806047938533 -4.562323287835612
-3.2077575579812634 0.37128245447797775 6.767351042147045
-1.4658764367630002 4.840638871221044 4.796412683956934
6
46 1.380000000000e+00
1.1821713758953485 -1.849098909338952 -4.833624290387355
-0.8815902621357075 1.6719341754769206 4.471336401920227
1.8708754789962223 -2.145303565421644 -1.2499334601635739
-1.9689206012711284 -0.25410278101542755 -4.562322821182861
-3.20775800016773 0.3712821536607894 6.767352292803705
-1.465877014127435 4.840643417227487 4.796413803003618
6
47 1.410000000000e+00
1.1821713925092534 -1.8490989066077308 -4.8336241907723325
-0.881590376488138 1.6719341212136236 4.47133679589978
1.870877818205999 -2.1453045191966593 -1.2499227380135876
-1.9689311349523027 -0.25409744621443053 -4.562322351969532
-3.2077584507181247 0.37128184006395026 6.767353560284595
-1.4658775993827993 4.840648056542938 4.7964149314705855
6
48 1.440000000000e+00
1.1821714103288041 -1.8490989043727517 -4.833624090142526
-0.8815904911608772 1.6719340623210646 4.471337188609437
1.870880182746799 -2.1453054788203763 -1.24991189489505
-1.9689417719315767 -0.2540920584495122 -4.562321880726636
-3.207758909320642 0.3712815136086585 6.767354843988785
-1.4658781922915545 4.8406527886193755 4.796416068874068
6
49 1.470000000000e+00
1.1821714297037882 -1.8490989028178852 -4.833623989038398
-0.8815906060957214 1.6719339987383943 4.47133757990369
1.8708825717967796 -2.1453064437769007 -1.2499009350426493
-1.9689525076263643 -0.25408662001971355 -4.562321407975739
-3.2077593756502494 0.3712811742251835 6.767356143315341
-1.4658787926184296 4.840657612914448 4.7964172147454125
6
50 1.500000000000e+00
1.1821714509826715 -1.8490989021254896 -4.83362388800419
-0.8815907212365456 1.671933930408921 4.4713379696521445
1.870884984572083 -2.1453074135616754 -1.2498898625478312
-1.9689633375995885 -0.254081133149431 -4.562320934251633
-3.2077598493800243 0.37128082185191985 6.76735745766333
-1.4658794001298545 4.8406625288839145 4.796418368636757
6
51 1.530000000000e+00
1.1821714745118403 -1.8490989024773563 -4.833623787582254
-0.8815908365283591 1.671933857280299 4.471338357728194
1.8708874203262673 -2.145308387687151 -1.2498786813582337
-1.9689742575653508 -0.25407559998747226 -4.562320460081552
-3.2077603301754856 0.37128045643482166 6.767358786441268
-1.4658800145958495 4.840667535989204 4.796419530107791
6
52 1.560000000000e+00
1.1821715006346587 -1.849098904053199 -4.83362368831494
-0.8815909519190052 1.6719337793039626 4.47133874402601
1.870889878350118 -2.145309365682786 -1.2498673952763633
-1.9689852633870406 -0.2540700226072448 -4.562319985996509
-3.207760817696482 0.3712800779270236 6.767360129055781
-1.4658806357881358 4.840672633687963 4.796420698740887
6
53 1.590000000000e+00
1.1821715296914657 -1.8490989070310293 -4.833623590738932
-0.8815910673568944 1.6719336964351252 4.471339128443549
1.8708923579725936 -2.145310347093156 -1.2498560079588406
-1.968996351075446 -0.2540644030058113 -4.562319512527515
-3.207761311599083 0.3712796862878966 6.767361484922943
-1.4658812634822136 4.840677821451071 4.796421874127866
6
54 1.620000000000e+00
1.1821715620184434 -1.8490989115865923 -4.833623495392799
-0.8815911827927049 1.6719336086322132 4.471339510888213
1.870894858558935 -2.145311331479844 -1.2498445229158317
-1.9690075167982022 -0.25405874310388926 -4.562319040207476
-3.2077618115355806 0.3712792814830476 6.7673628534626085
-1.4658818974564183 4.8406830987456235 4.7964230558813306
6
55 1.650000000000e+00
1.1821715979472398 -1.8490989178933641 -4.833623402807557
-0.8815912981786268 1.6719335158572426 4.471339891276855
1.8708973795121777 -2.1453123184195526 -1.249832943510482
-1.9690187568684536 -0.25405304474509555 -4.562318569565513
-3.207762317158264 0.37127886348318595 6.767364234098411
-1.4658825374924866 4.8406884650500555 4.796424243623338
6
56 1.680000000000e+00
1.1821716378040203 -1.8490989261219877 -4.833623313508549
-0.8815914134681725 1.6719334180744976 4.471340269531997
1.870899920272585 -2.1453133075022106 -1.2498212729577831
-1.9690300677599712 -0.2540473096957572 -4.562318101126972
-3.2077628281137534 0.371278432264312 6.767365626265322
-1.4658831833755563 4.840693919850363 4.79642543699484
6
57 1.710000000000e+00
1.1821716819087165 -1.8490989364398924 -4.833623228019229
-0.8815915286165558 1.671933315251286 4.471340645583718
1.8709024803167027 -2.1453142983385347 -1.249809514324382
-1.9690414460920351 -0.25404153964491133 -4.562317635420974
-3.207763344048672 0.3712779878067727 6.767367029400203
-1.4658838348947345 4.8406994626400985 4.7964266356481255
6
58 1.740000000000e+00
1.1821717305755897 -1.8490989490114844 -4.833623146855491
-0.8815916435797457 1.6719332073571835 4.471341019365878
1.870905059158493 -2.145315290550579 -1.249797670528583
-1.969052888644552 -0.25403573620298275 -4.562317172970975
-3.2077638646115303 0.3712775300950722 6.7673684429512555
-1.465884491842529 4.840705092918484 4.796427839250605
6
59 1.770000000000e+00
1.182171784111153 -1.8490989639979576 -4.833623070525673
-0.8815917583157907 1.6719330943636552 4.471341390818005
1.870907656348768 -2.145316283781186 -1.249785744339024
-1.9690643923467166 -0.25402990090197225 -4.562316714296647
-3.2077643894470587 0.3712770591176832 6.767369866378017
-1.4658851540152271 4.8407108101998615 4.7964290474829125
6
60 1.800000000000e+00
1.1821718428143615 -1.8490989815563479 -4.8336229995267725
-0.8815918727833055 1.6719329762442445 4.471341759879629
1.870910271474812 -2.1453172776826452 -1.2497737383758099
-1.9690759542883514 -0.2540240351958353 -4.562316259915778
-3.207764918203769 0.37127657486647997 6.767371299145694
-1.465885821213274 4.84071661400424 4.796430260040803
6
61 1.830000000000e+00
1.182171906976044 -1.8490990018399123 -4.833622934352007
-0.8815919869427952 1.6719328529736295 4.471342126499727
1.870912904160947 -2.1453182719318145 -1.24976165510938
-1.969087571712345 -0.2540181404595364 -4.562315810342373
-3.2077654505282824 0.3712760773361712 6.767372740727055
-1.4658864932407047 4.840722503862967 4.79643147662948
6
62 1.860000000000e+00
1.1821719768770136 -1.8490990249973722 -4.83362287548137
-0.8815921007551419 1.6719327245283773 4.471342490621607
1.8709155540674003 -2.145319266213109 -1.2497494968623968
-1.9690992420146551 -0.25401221798923884 -4.562315366084766
-3.2077659860747785 0.3712755665248671 6.7673741906118705
-1.4658871699055236 4.840728479320618 4.796432696969264
6
63 1.890000000000e+00
1.1821720527880681 -1.8490990511723469 -4.83362282338162
-0.8815922141829295 1.6719325908858111 4.471342852198026
1.870918220891249 -2.1453202602336217 -1.2497372658089898
-1.9691109627461971 -0.2540062690030601 -4.562314927647516
-3.207766524495548 0.3712750424323788 6.767375648295587
-1.4658878510198918 4.840734539934998 4.796433920788033
6
64 1.920000000000e+00
1.1821721349681003 -1.8490990805029752 -4.833622778506294
-0.8815923271894971 1.6719324520241998 4.471343211174182
1.8709209043652855 -2.1453212537117823 -1.2497249639764576
-1.969122731612843 -0.25400029464069407 -4.56231449553329
-3.2077670654447714 0.37127450506135184 6.767377113284985
-1.4658885363999383 4.840740685269581 4.796435147832564
6
65 1.950000000000e+00
1.1821722236623964 -1.849099113120215 -4.833622741291917
-0.8815924397393179 1.6719323079229444 4.471343567504721
1.8709236042576407 -2.14532224638492 -1.2497125932460222
-1.9691345464716439 -0.25399429596435563 -4.562314070233415
-3.2077676085841875 0.37127395441613276 6.767378585100073
-1.4658892258657623 4.840746914906735 4.796436377849635
6
66 1.980000000000e+00
1.182172319101314 -1.8490991491482218 -4.833622712156119
-0.8815925517978099 1.6719321585620144 4.471343921138621
1.8709263203712159 -2.14532323800548 -1.2497001553541531
-1.969146405334607 -0.2539882739591591 -4.562313652237333
-3.207768153575535 0.3712733905027684 6.7673800632722
-1.4658899192410515 4.840753228436392 4.796437610608698
6
67 2.010000000000e+00
1.1821724215016047 -1.849099188704347 -4.8336226914976335
-0.881592663331147 1.6719320039215677 4.471344272026748
1.8709290525421722 -2.145324228341026 -1.2496876518927558
-1.9691583063592502 -0.2539822295333069 -4.562313242021253
-3.207768700084333 0.371272813328629 6.767381547342162
-1.4658906163542187 4.840759625465487 4.796438845875428
6
68 2.040000000000e+00
1.1821725310681148 -1.8490992319004629 -4.833622679698183
-0.8815927743068259 1.6719318439825177 4.471344620119971
1.8709318006399291 -2.145325217172351 -1.2496750843120057
-1.9691702478542683 -0.2539761635190344 -4.562312840055719
-3.2077692477855475 0.37127222290221806 6.7673830368639845
-1.46589131703689 4.840766105612296 4.796440083438175
6
69 2.070000000000e+00
1.1821726479945414 -1.84909927884315 -4.833622677128155
-0.8815928846929104 1.6719316787261564 4.471344965367266
1.8709345645664102 -2.1453262042991423 -1.2496624539192156
-1.969182228281424 -0.25397007667223204 -4.56231244680371
-3.207769796352257 0.3712716192331733 6.767384531404919
-1.4658920211248476 4.840772668502655 4.796441323083401
6
70 2.100000000000e+00
1.1821727724649436 -1.8490993296338862 -4.83362268413904
-0.8815929944580307 1.6719315081339643 4.471345307717611
1.8709373442558528 -2.1453271895305384 -1.2496497618828035
-1.9691942462404304 -0.253963969674335 -4.562312062716874
-3.2077703454688766 0.37127100233113236 6.767386030537888
-1.4658927284580319 4.840779313785072 4.796442564612683
6
71 2.130000000000e+00
1.1821729046537433 -1.8490993843694257 -4.8336227010747645
-0.8815931035725184 1.6719313321872333 4.471345647121874
1.8709401396751868 -2.1453281726983535 -1.2496370092317244
-1.9692063004859581 -0.25395784313156755 -4.562311688243074
-3.2077708948179326 0.37127037220705567 6.767387533854712
-1.4658934388801623 4.840786041113729 4.79644380783327
6
72 2.160000000000e+00
1.1821730447262913 -1.849099443142176 -4.833622728262255
-0.8815932120063268 1.6719311508678216 4.47134598352714
1.8709429508236564 -2.145329153643851 -1.24962419685793
-1.9692183899106275 -0.2539516975758875 -4.562311323816948
-3.2077714440914 0.3712697288713366 6.767389040954766
-1.4658941522383604 4.840792850157924 4.79644505255619
6
73 2.190000000000e+00
1.182173192840758 -1.8490995060405764 -4.833622766022763
-0.8815933197311098 1.6719309641575886 4.4713463168805
1.8709457777322527 -2.1453301322253004 -1.249611325519011
-1.969230513552568 -0.25394553346782117 -4.562310969867465
-3.2077719929888113 0.3712690723345577 6.767390551448769
-1.4658948683839046 4.8407997405982925 4.796446298607586
6
74 2.220000000000e+00
1.182173349148888 -1.8490995731504205 -4.833622814669983
-0.8815934267187107 1.6719307720383922 4.471346647129038
1.8709486204625811 -2.1453311083142017 -1.2495983958399
-1.9692426705859691 -0.2539393511977859 -4.56231062681981
-3.2077725412115905 0.3712684026073014 6.767392064956885
-1.4658955871720418 4.840806712130588 4.796447545809826
6
75 2.250000000000e+00
1.1821735137954348 -1.8490996445531558 -4.833622874504381
-0.8815935329421064 1.6719305744920916 4.471346974216065
1.8709514791059154 -2.14533208179717 -1.2495854083183504
-1.9692548603116327 -0.25393315108986975 -4.562310295080278
-3.20777308846683 0.37126771969939426 6.767393581112507
-1.4658963084610426 4.840813764461904 4.796448794000393
6
76 2.280000000000e+00
1.1821736869164583 -1.8490997203253152 -4.833622945822645
-0.8815936383746517 1.6719303715003562 4.471347298088668
1.8709543537809303 -2.145333052575941 -1.2495723633283395
-1.9692670821645297 -0.25392693340202044 -4.5623099750532665
-3.207773634469181 0.371267023620096 6.7673950995584775
-1.4658970321135238 4.840820897312561 4.796450043018661
6
77 2.310000000000e+00
1.1821738686378147 -1.8490998005373867 -4.833623028904455
-0.8815937429906462 1.6719301630450443 4.471347618690156
1.87095724463219 -2.145334020559807 -1.2495592611242246
-1.9692793357005753 -0.25392069832698994 -4.562309667126173
-3.207774178938964 0.3712663143780994 6.767396619947086
-1.465897757995315 4.840828110410439 4.79645129270778
6
78 2.340000000000e+00
1.1821740590764773 -1.849099885255699 -4.83362312402004
-0.8815938467649568 1.6719299491082038 4.471347935965724
1.8709601518295806 -2.1453349856750683 -1.2495461018431995
